StudentID,Date,Status
S0121,1/2/2023,Late
S0121,1/3/2023,Present
S0121,1/4/2023,Late
S0121,1/5/2023,Absent
S0121,1/6/2023,Late
S0121,1/7/2023,Late
S0121,1/8/2023,Late
S0121,1/9/2023,Late
S0121,1/10/2023,Absent
S0121,1/11/2023,Absent
S0121,1/12/2023,Present
S0121,1/13/2023,Absent
S0121,1/14/2023,Late
S0121,1/15/2023,Absent
S0121,1/16/2023,Late
S0121,1/17/2023,Present
S0121,1/18/2023,Present
S0121,1/19/2023,Present
S0121,1/20/2023,Present
S0121,1/21/2023,Late
S0121,1/22/2023,Present
S0121,1/23/2023,Absent
S0121,1/24/2023,Present
S0121,1/25/2023,Late
S0121,1/26/2023,Present
S0121,1/27/2023,Absent
S0121,1/28/2023,Present
S0121,1/29/2023,Absent
S0121,1/30/2023,Present
S0121,1/31/2023,Late
S0121,2/1/2023,Present
S0121,2/2/2023,Present
S0121,2/3/2023,Late
S0121,2/4/2023,Present
S0121,2/5/2023,Present
S0121,2/6/2023,Late
S0121,2/7/2023,Absent
S0121,2/8/2023,Late
S0121,2/9/2023,Late
S0121,2/10/2023,Absent
S0121,2/11/2023,Absent
S0121,2/12/2023,Present
S0121,2/13/2023,Late
S0121,2/14/2023,Late
S0121,2/15/2023,Absent
S0121,2/16/2023,Late
S0121,2/17/2023,Present
S0121,2/18/2023,Absent
S0121,2/19/2023,Late
S0122,1/1/2023,Absent
S0122,1/2/2023,Absent
S0122,1/3/2023,Present
S0122,1/4/2023,Late
S0122,1/5/2023,Present
S0122,1/6/2023,Absent
S0122,1/7/2023,Present
S0122,1/8/2023,Late
S0122,1/9/2023,Absent
S0122,1/10/2023,Present
S0122,1/11/2023,Absent
S0122,1/12/2023,Present
S0122,1/13/2023,Late
S0122,1/14/2023,Late
S0122,1/15/2023,Late
S0122,1/16/2023,Present
S0122,1/17/2023,Late
S0122,1/18/2023,Late
S0122,1/19/2023,Late
S0122,1/20/2023,Absent
S0122,1/21/2023,Late
S0122,1/22/2023,Absent
S0122,1/23/2023,Late
S0122,1/24/2023,Late
S0122,1/25/2023,Late
S0122,1/26/2023,Late
S0122,1/27/2023,Present
S0122,1/28/2023,Absent
S0122,1/29/2023,Present
S0122,1/30/2023,Absent
S0122,1/31/2023,Absent
S0122,2/1/2023,Present
S0122,2/2/2023,Late
S0122,2/3/2023,Late
S0122,2/4/2023,Absent
S0122,2/5/2023,Present
S0122,2/6/2023,Absent
S0122,2/7/2023,Present
S0122,2/8/2023,Late
S0122,2/9/2023,Late
S0122,2/10/2023,Absent
S0122,2/11/2023,Absent
S0122,2/12/2023,Present
S0122,2/13/2023,Absent
S0122,2/14/2023,Present
S0122,2/15/2023,Absent
S0122,2/16/2023,Present
S0122,2/17/2023,Absent
S0122,2/18/2023,Present
S0122,2/19/2023,Present
S0123,1/1/2023,Present
S0123,1/2/2023,Late
S0123,1/3/2023,Absent
S0123,1/4/2023,Late
S0123,1/5/2023,Present
S0123,1/6/2023,Late
S0123,1/7/2023,Absent
S0123,1/8/2023,Present
S0123,1/9/2023,Absent
S0123,1/10/2023,Present
S0123,1/11/2023,Present
S0123,1/12/2023,Absent
S0123,1/13/2023,Late
S0123,1/14/2023,Late
S0123,1/15/2023,Present
S0123,1/16/2023,Present
S0123,1/17/2023,Present
S0123,1/18/2023,Present
S0123,1/19/2023,Absent
S0123,1/20/2023,Present
S0123,1/21/2023,Absent
S0123,1/22/2023,Late
S0123,1/23/2023,Absent
S0123,1/24/2023,Present
S0123,1/25/2023,Late
S0123,1/26/2023,Late
S0123,1/27/2023,Present
S0123,1/28/2023,Late
S0123,1/29/2023,Present
S0123,1/30/2023,Late
S0123,1/31/2023,Present
S0123,2/1/2023,Absent
S0123,2/2/2023,Absent
S0123,2/3/2023,Present
S0123,2/4/2023,Present
S0123,2/5/2023,Present
S0123,2/6/2023,Late
S0123,2/7/2023,Present
S0123,2/8/2023,Present
S0123,2/9/2023,Present
S0123,2/10/2023,Present
S0123,2/11/2023,Absent
S0123,2/12/2023,Present
S0123,2/13/2023,Late
S0123,2/14/2023,Late
S0123,2/15/2023,Present
S0123,2/16/2023,Present
S0123,2/17/2023,Present
S0123,2/18/2023,Late
S0123,2/19/2023,Late
S0124,1/1/2023,Absent
S0124,1/2/2023,Late
S0124,1/3/2023,Present
S0124,1/4/2023,Present
S0124,1/5/2023,Present
S0124,1/6/2023,Absent
S0124,1/7/2023,Late
S0124,1/8/2023,Absent
S0124,1/9/2023,Present
S0124,1/10/2023,Absent
S0124,1/11/2023,Absent
S0124,1/12/2023,Absent
S0124,1/13/2023,Present
S0124,1/14/2023,Present
S0124,1/15/2023,Present
S0124,1/16/2023,Late
S0124,1/17/2023,Late
S0124,1/18/2023,Absent
S0124,1/19/2023,Late
S0124,1/20/2023,Late
S0124,1/21/2023,Present
S0124,1/22/2023,Present
S0124,1/23/2023,Present
S0124,1/24/2023,Present
S0124,1/25/2023,Late
S0124,1/26/2023,Absent
S0124,1/27/2023,Present
S0124,1/28/2023,Late
S0124,1/29/2023,Absent
S0124,1/30/2023,Present
S0124,1/31/2023,Present
S0124,2/1/2023,Present
S0124,2/2/2023,Present
S0124,2/3/2023,Present
S0124,2/4/2023,Absent
S0124,2/5/2023,Absent
S0124,2/6/2023,Present
S0124,2/7/2023,Absent
S0124,2/8/2023,Late
S0124,2/9/2023,Absent
S0124,2/10/2023,Present
S0124,2/11/2023,Late
S0124,2/12/2023,Absent
S0124,2/13/2023,Late
S0124,2/14/2023,Late
S0124,2/15/2023,Present
S0124,2/16/2023,Absent
S0124,2/17/2023,Present
S0124,2/18/2023,Present
S0124,2/19/2023,Present
S0125,1/1/2023,Present
S0125,1/2/2023,Absent
S0125,1/3/2023,Absent
S0125,1/4/2023,Present
S0125,1/5/2023,Late
S0125,1/6/2023,Absent
S0125,1/7/2023,Present
S0125,1/8/2023,Absent
S0125,1/9/2023,Present
S0125,1/10/2023,Present
S0125,1/11/2023,Late
S0125,1/12/2023,Present
S0125,1/13/2023,Present
S0125,1/14/2023,Absent
S0125,1/15/2023,Late
S0125,1/16/2023,Absent
S0125,1/17/2023,Late
S0125,1/18/2023,Present
S0125,1/19/2023,Late
S0125,1/20/2023,Absent
S0125,1/21/2023,Present
S0125,1/22/2023,Late
S0125,1/23/2023,Late
S0125,1/24/2023,Absent
S0125,1/25/2023,Late
S0125,1/26/2023,Absent
S0125,1/27/2023,Absent
S0125,1/28/2023,Present
S0125,1/29/2023,Absent
S0125,1/30/2023,Absent
S0125,1/31/2023,Late
S0125,2/1/2023,Absent
S0125,2/2/2023,Absent
S0125,2/3/2023,Late
S0125,2/4/2023,Present
S0125,2/5/2023,Present
S0125,2/6/2023,Present
S0125,2/7/2023,Late
S0125,2/8/2023,Present
S0125,2/9/2023,Absent
S0125,2/10/2023,Present
S0125,2/11/2023,Absent
S0125,2/12/2023,Absent
S0125,2/13/2023,Late
S0125,2/14/2023,Absent
S0125,2/15/2023,Present
S0125,2/16/2023,Present
S0125,2/17/2023,Late
S0125,2/18/2023,Absent
S0125,2/19/2023,Late
S0126,1/1/2023,Absent
S0126,1/2/2023,Present
S0126,1/3/2023,Present
S0126,1/4/2023,Absent
S0126,1/5/2023,Present
S0126,1/6/2023,Present
S0126,1/7/2023,Absent
S0126,1/8/2023,Absent
S0126,1/9/2023,Absent
S0126,1/10/2023,Absent
S0126,1/11/2023,Absent
S0126,1/12/2023,Absent
S0126,1/13/2023,Late
S0126,1/14/2023,Absent
S0126,1/15/2023,Late
S0126,1/16/2023,Late
S0126,1/17/2023,Absent
S0126,1/18/2023,Present
S0126,1/19/2023,Late
S0126,1/20/2023,Present
S0126,1/21/2023,Absent
S0126,1/22/2023,Absent
S0126,1/23/2023,Late
S0126,1/24/2023,Absent
S0126,1/25/2023,Late
S0126,1/26/2023,Late
S0126,1/27/2023,Absent
S0126,1/28/2023,Late
S0126,1/29/2023,Late
S0126,1/30/2023,Present
S0126,1/31/2023,Absent
S0126,2/1/2023,Present
S0126,2/2/2023,Late
S0126,2/3/2023,Late
S0126,2/4/2023,Absent
S0126,2/5/2023,Late
S0126,2/6/2023,Late
S0126,2/7/2023,Late
S0126,2/8/2023,Late
S0126,2/9/2023,Present
S0126,2/10/2023,Late
S0126,2/11/2023,Present
S0126,2/12/2023,Present
S0126,2/13/2023,Absent
S0126,2/14/2023,Present
S0126,2/15/2023,Present
S0126,2/16/2023,Present
S0126,2/17/2023,Absent
S0126,2/18/2023,Late
S0126,2/19/2023,Absent
S0127,1/1/2023,Present
S0127,1/2/2023,Present
S0127,1/3/2023,Present
S0127,1/4/2023,Absent
S0127,1/5/2023,Absent
S0127,1/6/2023,Present
S0127,1/7/2023,Absent
S0127,1/8/2023,Absent
S0127,1/9/2023,Present
S0127,1/10/2023,Late
S0127,1/11/2023,Absent
S0127,1/12/2023,Present
S0127,1/13/2023,Present
S0127,1/14/2023,Present
S0127,1/15/2023,Present
S0127,1/16/2023,Late
S0127,1/17/2023,Present
S0127,1/18/2023,Present
S0127,1/19/2023,Late
S0127,1/20/2023,Late
S0127,1/21/2023,Present
S0127,1/22/2023,Absent
S0127,1/23/2023,Late
S0127,1/24/2023,Present
S0127,1/25/2023,Late
S0127,1/26/2023,Absent
S0127,1/27/2023,Absent
S0127,1/28/2023,Present
S0127,1/29/2023,Late
S0127,1/30/2023,Present
S0127,1/31/2023,Late
S0127,2/1/2023,Late
S0127,2/2/2023,Present
S0127,2/3/2023,Absent
S0127,2/4/2023,Late
S0127,2/5/2023,Present
S0127,2/6/2023,Present
S0127,2/7/2023,Present
S0127,2/8/2023,Absent
S0127,2/9/2023,Present
S0127,2/10/2023,Present
S0127,2/11/2023,Present
S0127,2/12/2023,Present
S0127,2/13/2023,Present
S0127,2/14/2023,Late
S0127,2/15/2023,Absent
S0127,2/16/2023,Present
S0127,2/17/2023,Present
S0127,2/18/2023,Absent
S0127,2/19/2023,Late
S0128,1/1/2023,Present
S0128,1/2/2023,Late
S0128,1/3/2023,Late
S0128,1/4/2023,Late
S0128,1/5/2023,Absent
S0128,1/6/2023,Absent
S0128,1/7/2023,Absent
S0128,1/8/2023,Late
S0128,1/9/2023,Absent
S0128,1/10/2023,Absent
S0128,1/11/2023,Late
S0128,1/12/2023,Late
S0128,1/13/2023,Present
S0128,1/14/2023,Absent
S0128,1/15/2023,Present
S0128,1/16/2023,Present
S0128,1/17/2023,Present
S0128,1/18/2023,Late
S0128,1/19/2023,Present
S0128,1/20/2023,Late
S0128,1/21/2023,Present
S0128,1/22/2023,Late
S0128,1/23/2023,Present
S0128,1/24/2023,Present
S0128,1/25/2023,Absent
S0128,1/26/2023,Absent
S0128,1/27/2023,Late
S0128,1/28/2023,Absent
S0128,1/29/2023,Late
S0128,1/30/2023,Late
S0128,1/31/2023,Absent
S0128,2/1/2023,Late
S0128,2/2/2023,Late
S0128,2/3/2023,Absent
S0128,2/4/2023,Late
S0128,2/5/2023,Present
S0128,2/6/2023,Absent
S0128,2/7/2023,Present
S0128,2/8/2023,Absent
S0128,2/9/2023,Present
S0128,2/10/2023,Late
S0128,2/11/2023,Absent
S0128,2/12/2023,Present
S0128,2/13/2023,Late
S0128,2/14/2023,Present
S0128,2/15/2023,Absent
S0128,2/16/2023,Late
S0128,2/17/2023,Present
S0128,2/18/2023,Present
S0128,2/19/2023,Absent
S0129,1/1/2023,Present
S0129,1/2/2023,Late
S0129,1/3/2023,Late
S0129,1/4/2023,Late
S0129,1/5/2023,Present
S0129,1/6/2023,Late
S0129,1/7/2023,Absent
S0129,1/8/2023,Absent
S0129,1/9/2023,Absent
S0129,1/10/2023,Late
S0129,1/11/2023,Late
S0129,1/12/2023,Absent
S0129,1/13/2023,Absent
S0129,1/14/2023,Present
S0129,1/15/2023,Present
S0129,1/16/2023,Absent
S0129,1/17/2023,Late
S0129,1/18/2023,Absent
S0129,1/19/2023,Present
S0129,1/20/2023,Absent
S0129,1/21/2023,Present
S0129,1/22/2023,Present
S0129,1/23/2023,Present
S0129,1/24/2023,Absent
S0129,1/25/2023,Late
S0129,1/26/2023,Absent
S0129,1/27/2023,Present
S0129,1/28/2023,Present
S0129,1/29/2023,Absent
S0129,1/30/2023,Present
S0129,1/31/2023,Late
S0129,2/1/2023,Present
S0129,2/2/2023,Present
S0129,2/3/2023,Present
S0129,2/4/2023,Late
S0129,2/5/2023,Present
S0129,2/6/2023,Absent
S0129,2/7/2023,Present
S0129,2/8/2023,Late
S0129,2/9/2023,Present
S0129,2/10/2023,Late
S0129,2/11/2023,Present
S0129,2/12/2023,Present
S0129,2/13/2023,Absent
S0129,2/14/2023,Present
S0129,2/15/2023,Late
S0129,2/16/2023,Late
S0129,2/17/2023,Present
S0129,2/18/2023,Late
S0129,2/19/2023,Absent
S0130,1/1/2023,Present
S0130,1/2/2023,Present
S0130,1/3/2023,Absent
S0130,1/4/2023,Present
S0130,1/5/2023,Absent
S0130,1/6/2023,Present
S0130,1/7/2023,Absent
S0130,1/8/2023,Absent
S0130,1/9/2023,Absent
S0130,1/10/2023,Late
S0130,1/11/2023,Present
S0130,1/12/2023,Absent
S0130,1/13/2023,Absent
S0130,1/14/2023,Late
S0130,1/15/2023,Absent
S0130,1/16/2023,Present
S0130,1/17/2023,Late
S0130,1/18/2023,Late
S0130,1/19/2023,Present
S0130,1/20/2023,Absent
S0130,1/21/2023,Absent
S0130,1/22/2023,Late
S0130,1/23/2023,Late
S0130,1/24/2023,Present
S0130,1/25/2023,Late
S0130,1/26/2023,Present
S0130,1/27/2023,Present
S0130,1/28/2023,Late
S0130,1/29/2023,Absent
S0130,1/30/2023,Absent
S0130,1/31/2023,Late
S0130,2/1/2023,Present
S0130,2/2/2023,Absent
S0130,2/3/2023,Present
S0130,2/4/2023,Present
S0130,2/5/2023,Late
S0130,2/6/2023,Absent
S0130,2/7/2023,Present
S0130,2/8/2023,Late
S0130,2/9/2023,Present
S0130,2/10/2023,Late
S0130,2/11/2023,Present
S0130,2/12/2023,Present
S0130,2/13/2023,Late
S0130,2/14/2023,Late
S0130,2/15/2023,Present
S0130,2/16/2023,Late
S0130,2/17/2023,Present
S0130,2/18/2023,Late
S0130,2/19/2023,Late
S0131,1/1/2023,Late
S0131,1/2/2023,Late
S0131,1/3/2023,Late
S0131,1/4/2023,Late
S0131,1/5/2023,Absent
S0131,1/6/2023,Absent
S0131,1/7/2023,Present
S0131,1/8/2023,Absent
S0131,1/9/2023,Absent
S0131,1/10/2023,Absent
S0131,1/11/2023,Late
S0131,1/12/2023,Absent
S0131,1/13/2023,Present
S0131,1/14/2023,Late
S0131,1/15/2023,Late
S0131,1/16/2023,Absent
S0131,1/17/2023,Present
S0131,1/18/2023,Present
S0131,1/19/2023,Late
S0131,1/20/2023,Late
S0131,1/21/2023,Present
S0131,1/22/2023,Present
S0131,1/23/2023,Late
S0131,1/24/2023,Late
S0131,1/25/2023,Absent
S0131,1/26/2023,Present
S0131,1/27/2023,Present
S0131,1/28/2023,Present
S0131,1/29/2023,Absent
S0131,1/30/2023,Late
S0131,1/31/2023,Present
S0131,2/1/2023,Absent
S0131,2/2/2023,Present
S0131,2/3/2023,Absent
S0131,2/4/2023,Absent
S0131,2/5/2023,Present
S0131,2/6/2023,Absent
S0131,2/7/2023,Present
S0131,2/8/2023,Present
S0131,2/9/2023,Absent
S0131,2/10/2023,Late
S0131,2/11/2023,Absent
S0131,2/12/2023,Absent
S0131,2/13/2023,Present
S0131,2/14/2023,Present
S0131,2/15/2023,Present
S0131,2/16/2023,Late
S0131,2/17/2023,Absent
S0131,2/18/2023,Absent
S0131,2/19/2023,Absent
S0132,1/1/2023,Absent
S0132,1/2/2023,Absent
S0132,1/3/2023,Late
S0132,1/4/2023,Present
S0132,1/5/2023,Present
S0132,1/6/2023,Late
S0132,1/7/2023,Absent
S0132,1/8/2023,Present
S0132,1/9/2023,Absent
S0132,1/10/2023,Absent
S0132,1/11/2023,Absent
S0132,1/12/2023,Absent
S0132,1/13/2023,Late
S0132,1/14/2023,Late
S0132,1/15/2023,Present
S0132,1/16/2023,Absent
S0132,1/17/2023,Absent
S0132,1/18/2023,Late
S0132,1/19/2023,Late
S0132,1/20/2023,Absent
S0132,1/21/2023,Absent
S0132,1/22/2023,Present
S0132,1/23/2023,Late
S0132,1/24/2023,Absent
S0132,1/25/2023,Late
S0132,1/26/2023,Absent
S0132,1/27/2023,Absent
S0132,1/28/2023,Late
S0132,1/29/2023,Present
S0132,1/30/2023,Late
S0132,1/31/2023,Late
S0132,2/1/2023,Present
S0132,2/2/2023,Late
S0132,2/3/2023,Present
S0132,2/4/2023,Late
S0132,2/5/2023,Late
S0132,2/6/2023,Present
S0132,2/7/2023,Present
S0132,2/8/2023,Present
S0132,2/9/2023,Absent
S0132,2/10/2023,Absent
S0132,2/11/2023,Present
S0132,2/12/2023,Late
S0132,2/13/2023,Absent
S0132,2/14/2023,Present
S0132,2/15/2023,Present
S0132,2/16/2023,Absent
S0132,2/17/2023,Absent
S0132,2/18/2023,Late
S0132,2/19/2023,Present
S0133,1/1/2023,Absent
S0133,1/2/2023,Absent
S0133,1/3/2023,Absent
S0133,1/4/2023,Late
S0133,1/5/2023,Late
S0133,1/6/2023,Absent
S0133,1/7/2023,Present
S0133,1/8/2023,Present
S0133,1/9/2023,Present
S0133,1/10/2023,Late
S0133,1/11/2023,Present
S0133,1/12/2023,Absent
S0133,1/13/2023,Absent
S0133,1/14/2023,Present
S0133,1/15/2023,Absent
S0133,1/16/2023,Absent
S0133,1/17/2023,Present
S0133,1/18/2023,Absent
S0133,1/19/2023,Absent
S0133,1/20/2023,Late
S0133,1/21/2023,Absent
S0133,1/22/2023,Present
S0133,1/23/2023,Late
S0133,1/24/2023,Late
S0133,1/25/2023,Absent
S0133,1/26/2023,Present
S0133,1/27/2023,Absent
S0133,1/28/2023,Absent
S0133,1/29/2023,Present
S0133,1/30/2023,Late
S0133,1/31/2023,Present
S0133,2/1/2023,Absent
S0133,2/2/2023,Present
S0133,2/3/2023,Late
S0133,2/4/2023,Present
S0133,2/5/2023,Absent
S0133,2/6/2023,Late
S0133,2/7/2023,Present
S0133,2/8/2023,Late
S0133,2/9/2023,Absent
S0133,2/10/2023,Present
S0133,2/11/2023,Absent
S0133,2/12/2023,Absent
S0133,2/13/2023,Absent
S0133,2/14/2023,Present
S0133,2/15/2023,Present
S0133,2/16/2023,Present
S0133,2/17/2023,Present
S0133,2/18/2023,Late
S0133,2/19/2023,Absent
S0134,1/1/2023,Absent
S0134,1/2/2023,Absent
S0134,1/3/2023,Late
S0134,1/4/2023,Present
S0134,1/5/2023,Present
S0134,1/6/2023,Present
S0134,1/7/2023,Present
S0134,1/8/2023,Absent
S0134,1/9/2023,Absent
S0134,1/10/2023,Present
S0134,1/11/2023,Absent
S0134,1/12/2023,Late
S0134,1/13/2023,Absent
S0134,1/14/2023,Absent
S0134,1/15/2023,Late
S0134,1/16/2023,Present
S0134,1/17/2023,Late
S0134,1/18/2023,Absent
S0134,1/19/2023,Present
S0134,1/20/2023,Present
S0134,1/21/2023,Present
S0134,1/22/2023,Absent
S0134,1/23/2023,Absent
S0134,1/24/2023,Absent
S0134,1/25/2023,Present
S0134,1/26/2023,Present
S0134,1/27/2023,Absent
S0134,1/28/2023,Absent
S0134,1/29/2023,Absent
S0134,1/30/2023,Absent
S0134,1/31/2023,Late
S0134,2/1/2023,Late
S0134,2/2/2023,Present
S0134,2/3/2023,Late
S0134,2/4/2023,Absent
S0134,2/5/2023,Absent
S0134,2/6/2023,Late
S0134,2/7/2023,Late
S0134,2/8/2023,Absent
S0134,2/9/2023,Present
S0134,2/10/2023,Late
S0134,2/11/2023,Late
S0134,2/12/2023,Present
S0134,2/13/2023,Present
S0134,2/14/2023,Late
S0134,2/15/2023,Late
S0134,2/16/2023,Late
S0134,2/17/2023,Late
S0134,2/18/2023,Present
S0134,2/19/2023,Absent
S0135,1/1/2023,Late
S0135,1/2/2023,Late
S0135,1/3/2023,Late
S0135,1/4/2023,Late
S0135,1/5/2023,Late
S0135,1/6/2023,Absent
S0135,1/7/2023,Present
S0135,1/8/2023,Present
S0135,1/9/2023,Absent
S0135,1/10/2023,Present
S0135,1/11/2023,Absent
S0135,1/12/2023,Absent
S0135,1/13/2023,Present
S0135,1/14/2023,Late
S0135,1/15/2023,Absent
S0135,1/16/2023,Absent
S0135,1/17/2023,Late
S0135,1/18/2023,Late
S0135,1/19/2023,Present
S0135,1/20/2023,Absent
S0135,1/21/2023,Present
S0135,1/22/2023,Late
S0135,1/23/2023,Absent
S0135,1/24/2023,Late
S0135,1/25/2023,Late
S0135,1/26/2023,Present
S0135,1/27/2023,Present
S0135,1/28/2023,Present
S0135,1/29/2023,Late
S0135,1/30/2023,Present
S0135,1/31/2023,Absent
S0135,2/1/2023,Late
S0135,2/2/2023,Late
S0135,2/3/2023,Present
S0135,2/4/2023,Late
S0135,2/5/2023,Absent
S0135,2/6/2023,Present
S0135,2/7/2023,Absent
S0135,2/8/2023,Present
S0135,2/9/2023,Present
S0135,2/10/2023,Late
S0135,2/11/2023,Late
S0135,2/12/2023,Present
S0135,2/13/2023,Absent
S0135,2/14/2023,Absent
S0135,2/15/2023,Present
S0135,2/16/2023,Absent
S0135,2/17/2023,Absent
S0135,2/18/2023,Late
S0135,2/19/2023,Present
S0136,1/1/2023,Late
S0136,1/2/2023,Absent
S0136,1/3/2023,Late
S0136,1/4/2023,Absent
S0136,1/5/2023,Absent
S0136,1/6/2023,Absent
S0136,1/7/2023,Absent
S0136,1/8/2023,Absent
S0136,1/9/2023,Late
S0136,1/10/2023,Absent
S0136,1/11/2023,Late
S0136,1/12/2023,Absent
S0136,1/13/2023,Present
S0136,1/14/2023,Present
S0136,1/15/2023,Absent
S0136,1/16/2023,Absent
S0136,1/17/2023,Absent
S0136,1/18/2023,Present
S0136,1/19/2023,Late
S0136,1/20/2023,Late
S0136,1/21/2023,Present
S0136,1/22/2023,Late
S0136,1/23/2023,Absent
S0136,1/24/2023,Absent
S0136,1/25/2023,Absent
S0136,1/26/2023,Late
S0136,1/27/2023,Late
S0136,1/28/2023,Late
S0136,1/29/2023,Absent
S0136,1/30/2023,Late
S0136,1/31/2023,Absent
S0136,2/1/2023,Late
S0136,2/2/2023,Late
S0136,2/3/2023,Present
S0136,2/4/2023,Present
S0136,2/5/2023,Present
S0136,2/6/2023,Present
S0136,2/7/2023,Late
S0136,2/8/2023,Present
S0136,2/9/2023,Late
S0136,2/10/2023,Absent
S0136,2/11/2023,Present
S0136,2/12/2023,Absent
S0136,2/13/2023,Late
S0136,2/14/2023,Late
S0136,2/15/2023,Late
S0136,2/16/2023,Present
S0136,2/17/2023,Late
S0136,2/18/2023,Absent
S0136,2/19/2023,Late
S0137,1/1/2023,Late
S0137,1/2/2023,Present
S0137,1/3/2023,Late
S0137,1/4/2023,Absent
S0137,1/5/2023,Absent
S0137,1/6/2023,Present
S0137,1/7/2023,Present
S0137,1/8/2023,Absent
S0137,1/9/2023,Late
S0137,1/10/2023,Absent
S0137,1/11/2023,Present
S0137,1/12/2023,Present
S0137,1/13/2023,Absent
S0137,1/14/2023,Present
S0137,1/15/2023,Absent
S0137,1/16/2023,Absent
S0137,1/17/2023,Absent
S0137,1/18/2023,Late
S0137,1/19/2023,Late
S0137,1/20/2023,Late
S0137,1/21/2023,Absent
S0137,1/22/2023,Present
S0137,1/23/2023,Absent
S0137,1/24/2023,Present
S0137,1/25/2023,Late
S0137,1/26/2023,Absent
S0137,1/27/2023,Absent
S0137,1/28/2023,Late
S0137,1/29/2023,Absent
S0137,1/30/2023,Absent
S0137,1/31/2023,Absent
S0137,2/1/2023,Late
S0137,2/2/2023,Present
S0137,2/3/2023,Present
S0137,2/4/2023,Absent
S0137,2/5/2023,Present
S0137,2/6/2023,Present
S0137,2/7/2023,Present
S0137,2/8/2023,Present
S0137,2/9/2023,Absent
S0137,2/10/2023,Late
S0137,2/11/2023,Late
S0137,2/12/2023,Late
S0137,2/13/2023,Absent
S0137,2/14/2023,Absent
S0137,2/15/2023,Present
S0137,2/16/2023,Late
S0137,2/17/2023,Absent
S0137,2/18/2023,Present
S0137,2/19/2023,Late
S0138,1/1/2023,Absent
S0138,1/2/2023,Present
S0138,1/3/2023,Late
S0138,1/4/2023,Late
S0138,1/5/2023,Absent
S0138,1/6/2023,Present
S0138,1/7/2023,Late
S0138,1/8/2023,Absent
S0138,1/9/2023,Present
S0138,1/10/2023,Late
S0138,1/11/2023,Absent
S0138,1/12/2023,Late
S0138,1/13/2023,Present
S0138,1/14/2023,Absent
S0138,1/15/2023,Absent
S0138,1/16/2023,Late
S0138,1/17/2023,Present
S0138,1/18/2023,Absent
S0138,1/19/2023,Present
S0138,1/20/2023,Present
S0138,1/21/2023,Late
S0138,1/22/2023,Present
S0138,1/23/2023,Late
S0138,1/24/2023,Present
S0138,1/25/2023,Late
S0138,1/26/2023,Late
S0138,1/27/2023,Absent
S0138,1/28/2023,Late
S0138,1/29/2023,Absent
S0138,1/30/2023,Late
S0138,1/31/2023,Present
S0138,2/1/2023,Absent
S0138,2/2/2023,Present
S0138,2/3/2023,Present
S0138,2/4/2023,Present
S0138,2/5/2023,Present
S0138,2/6/2023,Absent
S0138,2/7/2023,Present
S0138,2/8/2023,Late
S0138,2/9/2023,Late
S0138,2/10/2023,Present
S0138,2/11/2023,Present
S0138,2/12/2023,Late
S0138,2/13/2023,Late
S0138,2/14/2023,Late
S0138,2/15/2023,Present
S0138,2/16/2023,Late
S0138,2/17/2023,Absent
S0138,2/18/2023,Present
S0138,2/19/2023,Late
S0139,1/1/2023,Late
S0139,1/2/2023,Present
S0139,1/3/2023,Absent
S0139,1/4/2023,Late
S0139,1/5/2023,Late
S0139,1/6/2023,Absent
S0139,1/7/2023,Present
S0139,1/8/2023,Present
S0139,1/9/2023,Late
S0139,1/10/2023,Present
S0139,1/11/2023,Absent
S0139,1/12/2023,Present
S0139,1/13/2023,Late
S0139,1/14/2023,Present
S0139,1/15/2023,Late
S0139,1/16/2023,Absent
S0139,1/17/2023,Absent
S0139,1/18/2023,Late
S0139,1/19/2023,Present
S0139,1/20/2023,Absent
S0139,1/21/2023,Present
S0139,1/22/2023,Present
S0139,1/23/2023,Late
S0139,1/24/2023,Present
S0139,1/25/2023,Late
S0139,1/26/2023,Late
S0139,1/27/2023,Present
S0139,1/28/2023,Present
S0139,1/29/2023,Absent
S0139,1/30/2023,Late
S0139,1/31/2023,Present
S0139,2/1/2023,Present
S0139,2/2/2023,Present
S0139,2/3/2023,Absent
S0139,2/4/2023,Absent
S0139,2/5/2023,Present
S0139,2/6/2023,Present
S0139,2/7/2023,Present
S0139,2/8/2023,Absent
S0139,2/9/2023,Absent
S0139,2/10/2023,Present
S0139,2/11/2023,Absent
S0139,2/12/2023,Present
S0139,2/13/2023,Absent
S0139,2/14/2023,Present
S0139,2/15/2023,Absent
S0139,2/16/2023,Present
S0139,2/17/2023,Absent
S0139,2/18/2023,Late
S0139,2/19/2023,Present
S0140,1/1/2023,Present
S0140,1/2/2023,Late
S0140,1/3/2023,Absent
S0140,1/4/2023,Absent
S0140,1/5/2023,Absent
S0140,1/6/2023,Late
S0140,1/7/2023,Absent
S0140,1/8/2023,Present
S0140,1/9/2023,Present
S0140,1/10/2023,Absent
S0140,1/11/2023,Present
S0140,1/12/2023,Present
S0140,1/13/2023,Late
S0140,1/14/2023,Late
S0140,1/15/2023,Late
S0140,1/16/2023,Late
S0140,1/17/2023,Present
S0140,1/18/2023,Present
S0140,1/19/2023,Absent
S0140,1/20/2023,Absent
S0140,1/21/2023,Absent
S0140,1/22/2023,Late
S0140,1/23/2023,Late
S0140,1/24/2023,Late
S0140,1/25/2023,Present
S0140,1/26/2023,Present
S0140,1/27/2023,Late
